X1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID,propMale,propHindu,propOther,classsize,internelEdge,ownGendAtt,othGendAtt,ownGendAdv,gradeCent,ownReligAdv
1236,C0650,6,C,6C,Muslim,Enemies,Enemy2,2,32,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,M,Hindu,1,2,2,1,3,1,1,1,3,2,1,3,3,3,1,1,2,2,4,1,1,5,3,NA,7,5,5,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1237,C0650,6,C,6C,Muslim,Enemies,Enemy3,2,33,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1238,C0650,6,C,6C,Muslim,Enemies,Enemy4,2,49,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,F,Hindu,1,3,1,1,1,2,3,1,1,1,2,4,4,4,3,1,2,2,1,2,1,3,3,4,4,4,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1239,C0650,6,C,6C,Muslim,Enemies,Enemy5,2,51,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,F,Muslim,4,5,1,1,2,1,5,5,5,1,1,5,4,4,1,1,1,3,3,1,1,1,5,7,1,NA,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1240,C0650,6,C,6C,Muslim,Enemies,Enemy6,2,58,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1241,C0650,6,C,6C,Muslim,Enemies,Enemy7,2,62,F,50,2,6,7,7,1,7,4,6,3,5,6,3,7,NA,2,1,1,NA,2,2,1,2,4,4,4,4,2,3,4,4,3,1,1,1,2,2,5,1,5,3,F,Hindu,4,NA,5,1,3,2,4,1,3,2,1,4,4,5,5,2,1,4,3,1,2,5,4,5,NA,NA,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,6
1242,C0651,6,C,6C,Muslim,Enemies,Enemy1,2,33,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1243,C0651,6,C,6C,Muslim,Enemies,Enemy2,2,53,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,Hindu,2,3,1,1,2,1,2,4,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,1,7,7,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1244,C0651,6,C,6C,Muslim,Enemies,Enemy3,2,54,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1245,C0651,6,C,6C,Muslim,Enemies,Enemy4,2,55,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,Muslim,2,1,3,1,1,1,3,1,1,1,1,4,6,7,1,1,1,3,1,5,1,3,5,6,7,4,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1246,C0651,6,C,6C,Muslim,Enemies,Enemy5,2,57,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,Muslim,2,1,1,1,1,1,3,1,1,1,1,4,6,7,1,1,1,3,1,1,1,5,2,1,7,4,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1247,C0651,6,C,6C,Muslim,Enemies,Enemy6,2,58,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1248,C0651,6,C,6C,Muslim,Enemies,Enemy7,2,62,F,51,1,7,1,7,NA,7,1,7,7,7,1,4,1,NA,NA,4,5,1,1,2,1,2,5,5,5,1,2,1,5,4,4,1,1,1,3,3,1,1,1,5,F,Hindu,4,NA,5,1,3,2,4,1,3,2,1,4,4,5,5,2,1,4,3,1,2,5,4,5,NA,NA,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,1,7,-3.640983984,-0.5,NA
1249,C0652,6,C,6C,Hindu,Enemies,Enemy1,2,1,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,Muslim,1,1,1,1,1,1,5,1,1,2,1,4,1,3,3,4,1,1,3,4,1,4,2,7,NA,4,NA,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1250,C0652,6,C,6C,Hindu,Enemies,Enemy2,2,2,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,Hindu,1,1,2,1,2,1,4,1,2,1,1,6,4,4,2,1,1,1,1,2,1,5,2,7,3,7,4,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1251,C0652,6,C,6C,Hindu,Enemies,Enemy3,2,3,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,Muslim,3,2,2,1,3,1,4,2,1,3,1,3,2,2,1,1,2,2,4,1,1,3,3,7,6,5,7,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1252,C0652,6,C,6C,Hindu,Enemies,Enemy4,2,4,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,Hindu,1,1,1,1,1,1,5,4,5,1,1,2,7,7,1,1,1,1,1,1,1,1,5,7,1,7,1,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1253,C0652,6,C,6C,Hindu,Enemies,Enemy5,2,32,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,Hindu,1,2,2,1,3,1,1,1,3,2,1,3,3,3,1,1,2,2,4,1,1,5,3,NA,7,5,5,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1254,C0652,6,C,6C,Hindu,Enemies,Enemy6,2,33,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1255,C0652,6,C,6C,Hindu,Enemies,Enemy7,2,59,F,52,4,4,7,7,7,7,1,4,4,1,6,6,8,NA,2,2,1,2,2,3,1,2,5,1,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,F,Hindu,2,2,2,1,2,1,1,1,2,2,2,4,3,3,2,1,1,2,2,2,1,3,2,5,7,7,4,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,4,0.30591622948642044,-0.5,0
1256,C0653,6,C,6C,Hindu,Enemies,Enemy1,2,51,F,53,1,1,7,4,7,4,7,7,4,4,4,1,1,NA,2,2,3,1,1,2,1,2,2,4,1,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,F,Muslim,4,5,1,1,2,1,5,5,5,1,1,5,4,4,1,1,1,3,3,1,1,1,5,7,1,NA,7,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1257,C0653,6,C,6C,Hindu,Enemies,Enemy2,2,52,F,53,1,1,7,4,7,4,7,7,4,4,4,1,1,NA,2,2,3,1,1,2,1,2,2,4,1,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,F,Hindu,2,1,2,2,3,1,5,1,1,1,4,4,5,3,3,4,1,2,3,2,3,4,5,4,7,7,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1258,C0653,6,C,6C,Hindu,Enemies,Enemy3,2,54,F,53,1,1,7,4,7,4,7,7,4,4,4,1,1,NA,2,2,3,1,1,2,1,2,2,4,1,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1259,C0653,6,C,6C,Hindu,Enemies,Enemy4,2,56,F,53,1,1,7,4,7,4,7,7,4,4,4,1,1,NA,2,2,3,1,1,2,1,2,2,4,1,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1260,C0653,6,C,6C,Hindu,Enemies,Enemy5,2,57,F,53,1,1,7,4,7,4,7,7,4,4,4,1,1,NA,2,2,3,1,1,2,1,2,2,4,1,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,F,Muslim,2,1,1,1,1,1,3,1,1,1,1,4,6,7,1,1,1,3,1,1,1,5,2,1,7,4,7,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1261,C0655,6,C,6C,Muslim,Enemies,Enemy1,2,1,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,M,Muslim,1,1,1,1,1,1,5,1,1,2,1,4,1,3,3,4,1,1,3,4,1,4,2,7,NA,4,NA,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1262,C0655,6,C,6C,Muslim,Enemies,Enemy2,2,3,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,M,Muslim,3,2,2,1,3,1,4,2,1,3,1,3,2,2,1,1,2,2,4,1,1,3,3,7,6,5,7,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1263,C0655,6,C,6C,Muslim,Enemies,Enemy3,2,5,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,M,Hindu,2,1,2,1,2,1,4,1,1,2,1,4,1,1,4,2,1,1,1,3,1,2,4,6,4,6,4,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1264,C0655,6,C,6C,Muslim,Enemies,Enemy4,2,21,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,M,Hindu,1,2,2,1,1,1,4,1,1,1,1,4,4,4,1,1,2,1,3,1,1,5,2,6,4,7,4,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1265,C0655,6,C,6C,Muslim,Enemies,Enemy5,2,32,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,M,Hindu,1,2,2,1,3,1,1,1,3,2,1,3,3,3,1,1,2,2,4,1,1,5,3,NA,7,5,5,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1266,C0655,6,C,6C,Muslim,Enemies,Enemy6,2,53,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,F,Hindu,2,3,1,1,2,1,2,4,1,1,4,4,5,3,3,1,1,2,3,1,1,5,5,1,7,7,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1267,C0655,6,C,6C,Muslim,Enemies,Enemy7,2,59,F,55,4,6,7,4,4,7,6,6,7,7,7,5,8,NA,2,2,1,3,1,1,1,1,3,1,1,1,2,1,4,6,7,1,1,1,3,1,5,1,3,5,F,Hindu,2,2,2,1,2,1,1,1,2,2,2,4,3,3,2,1,1,2,2,2,1,3,2,5,7,7,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,6,-0.571172707,-0.5,3
1268,C0657,6,C,6C,Muslim,Enemies,Enemy1,2,1,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,Muslim,1,1,1,1,1,1,5,1,1,2,1,4,1,3,3,4,1,1,3,4,1,4,2,7,NA,4,NA,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1269,C0657,6,C,6C,Muslim,Enemies,Enemy2,2,9,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1270,C0657,6,C,6C,Muslim,Enemies,Enemy3,2,13,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,Muslim,2,1,1,2,1,1,3,1,5,1,1,4,1,7,2,1,1,1,3,1,1,5,3,7,1,4,7,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1271,C0657,6,C,6C,Muslim,Enemies,Enemy4,2,21,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,Hindu,1,2,2,1,1,1,4,1,1,1,1,4,4,4,1,1,2,1,3,1,1,5,2,6,4,7,4,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1272,C0657,6,C,6C,Muslim,Enemies,Enemy5,2,27,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,Hindu,4,3,5,2,2,1,4,1,2,3,1,7,7,7,1,2,4,3,5,1,3,2,5,7,1,7,1,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1273,C0657,6,C,6C,Muslim,Enemies,Enemy6,2,32,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,Hindu,1,2,2,1,3,1,1,1,3,2,1,3,3,3,1,1,2,2,4,1,1,5,3,NA,7,5,5,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1274,C0657,6,C,6C,Muslim,Enemies,Enemy7,2,33,F,57,4,1,7,7,4,7,7,7,7,4,6,5,7,NA,2,2,1,1,1,1,1,2,3,1,1,1,2,1,4,6,7,1,1,1,3,1,1,1,5,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,1,1.621549634144792,-0.5,3
1275,C0659,6,C,6C,Hindu,Enemies,Enemy1,2,8,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,M,Hindu,1,1,1,1,1,1,3,1,1,3,1,3,3,4,2,3,2,4,2,2,2,2,3,7,5,7,3,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1276,C0659,6,C,6C,Hindu,Enemies,Enemy2,2,13,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,M,Muslim,2,1,1,2,1,1,3,1,5,1,1,4,1,7,2,1,1,1,3,1,1,5,3,7,1,4,7,0,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1277,C0659,6,C,6C,Hindu,Enemies,Enemy3,2,17,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,M,Hindu,2,2,1,1,2,1,2,1,5,4,1,4,3,2,1,2,3,2,2,1,2,2,2,7,6,7,6,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1278,C0659,6,C,6C,Hindu,Enemies,Enemy4,2,43,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,F,Muslim,1,1,1,1,1,1,2,1,1,1,1,7,7,7,3,1,1,1,1,1,1,4,1,2,6,3,7,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1279,C0659,6,C,6C,Hindu,Enemies,Enemy5,2,45,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1280,C0659,6,C,6C,Hindu,Enemies,Enemy6,2,51,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,F,Muslim,4,5,1,1,2,1,5,5,5,1,1,5,4,4,1,1,1,3,3,1,1,1,5,7,1,NA,7,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1281,C0659,6,C,6C,Hindu,Enemies,Enemy7,2,55,F,59,3,5,7,7,7,4,6,5,5,5,4,4,8,NA,2,2,2,2,1,2,1,4,1,1,2,2,1,2,4,3,3,2,1,1,2,2,2,1,3,2,F,Muslim,2,1,3,1,1,1,3,1,1,1,1,4,6,7,1,1,1,3,1,5,1,3,5,6,7,4,7,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,5,-0.132628239,-0.5,3
1282,C0660,6,C,6C,Muslim,Enemies,Enemy1,2,33,F,60,1,2,7,7,2,7,NA,1,NA,NA,5,4,8,NA,2,1,4,3,1,2,1,2,4,1,1,2,2,1,4,7,7,2,1,4,1,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,2,1.183005165925335,-0.5,5
1283,C0660,6,C,6C,Muslim,Enemies,Enemy2,2,34,F,60,1,2,7,7,2,7,NA,1,NA,NA,5,4,8,NA,2,1,4,3,1,2,1,2,4,1,1,2,2,1,4,7,7,2,1,4,1,1,1,1,5,3,M,Muslim,1,1,2,1,1,1,3,1,1,3,1,4,6,5,1,1,1,1,1,1,1,5,3,7,6,7,7,0,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,2,1.183005165925335,-0.5,5
1284,C0660,6,C,6C,Muslim,Enemies,Enemy3,2,55,F,60,1,2,7,7,2,7,NA,1,NA,NA,5,4,8,NA,2,1,4,3,1,2,1,2,4,1,1,2,2,1,4,7,7,2,1,4,1,1,1,1,5,3,F,Muslim,2,1,3,1,1,1,3,1,1,1,1,4,6,7,1,1,1,3,1,5,1,3,5,6,7,4,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,2,1.183005165925335,-0.5,5
1285,C0661,6,C,6C,Muslim,Enemies,Enemy1,2,43,F,61,1,3,7,7,3,7,7,7,6,6,5,6,7,NA,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,3,NA,3,1,2,1,2,2,1,4,5,F,Muslim,1,1,1,1,1,1,2,1,1,1,1,7,7,7,3,1,1,1,1,1,1,4,1,2,6,3,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,3,0.7444606977058776,-0.5,4
1286,C0661,6,C,6C,Muslim,Enemies,Enemy2,2,46,F,61,1,3,7,7,3,7,7,7,6,6,5,6,7,NA,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,3,NA,3,1,2,1,2,2,1,4,5,F,Muslim,2,2,1,1,2,1,1,2,2,5,1,7,7,7,4,5,3,5,5,4,5,2,1,2,7,2,7,1,1,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,3,0.7444606977058776,-0.5,4
1287,C0661,6,C,6C,Muslim,Enemies,Enemy3,2,49,F,61,1,3,7,7,3,7,7,7,6,6,5,6,7,NA,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,3,NA,3,1,2,1,2,2,1,4,5,F,Hindu,1,3,1,1,1,2,3,1,1,1,2,4,4,4,3,1,2,2,1,2,1,3,3,4,4,4,4,1,0,C6,0.2950187936360523,-0.647254372,-1.050047349,-0.504486918,-0.763799269,7,3,0.7444606977058776,-0.5,4
